customerID,evadiu,genero,idoso,tem_parceiro,tem_dependentes,tempo_meses,servico_telefone,multiplas_linhas,tipo_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,tipo_contrato,fatura_online,forma_pagamento,conta_mensal,conta_total,conta_diaria,tem_internet,qtd_servicos
0306-JAELE,1,masculino,0,0,0,5,1,0,fibra óptica,0,0,0,1,1,1,mensal,1,débito online,96.1,453.4,3.2,1,5
0307-BCOPK,0,feminino,0,0,0,16,1,0,não,0,0,0,0,0,0,anual,0,boleto,19.05,326.65,0.64,1,2
0308-GIQJT,0,masculino,1,0,0,71,1,1,fibra óptica,0,1,0,1,1,1,anual,0,transferência (automática),105.75,7382.85,3.52,1,7
0308-IVGOK,0,feminino,0,0,0,11,0,0,dsl,0,1,1,1,0,0,anual,1,cartão (automático),40.4,422.6,1.35,1,4
0310-MVLET,1,feminino,0,1,1,61,1,1,fibra óptica,0,1,0,0,1,1,mensal,1,débito online,99.15,6010.05,3.3,1,6
0310-SUCIN,0,feminino,0,1,0,71,1,0,dsl,1,1,1,1,1,1,anual,1,transferência (automática),84.8,6046.1,2.83,1,8
0310-VQXAM,0,masculino,0,0,0,9,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.85,178.8,0.66,1,2
0311-QYWSS,0,feminino,0,0,0,6,1,0,dsl,1,0,0,0,0,0,mensal,1,débito online,49.45,314.6,1.65,1,3
0311-UNPFF,1,feminino,0,0,0,26,1,0,fibra óptica,0,0,0,0,1,1,mensal,1,transferência (automática),88.8,2274.35,2.96,1,4
0314-TKOSI,0,feminino,0,0,0,6,1,0,dsl,1,1,0,0,0,0,mensal,0,boleto,55.15,322.9,1.84,1,4
0315-LVCRK,0,masculino,0,0,0,11,1,0,fibra óptica,0,0,1,0,0,1,mensal,0,débito online,84.8,888.75,2.83,1,4
0318-QUUOB,1,masculino,0,1,0,1,1,0,fibra óptica,0,0,0,0,1,0,mensal,1,débito online,80.55,80.55,2.68,1,3
0318-ZOPWS,0,feminino,0,1,0,49,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),20.15,973.35,0.67,1,2
0319-QZTCO,0,feminino,0,1,1,3,1,0,dsl,0,1,0,0,1,0,mensal,1,cartão (automático),58.7,168.6,1.96,1,4
0320-DWVTU,0,feminino,0,0,0,53,1,0,fibra óptica,1,1,1,1,0,1,bienal,0,boleto,99.5,5424.25,3.32,1,7
0320-JDNQG,1,masculino,0,1,1,23,1,0,fibra óptica,1,0,0,1,1,1,mensal,1,débito online,99.85,2331.3,3.33,1,6
0322-CHQRU,1,masculino,0,0,0,2,1,0,dsl,0,0,0,0,0,0,mensal,0,débito online,45.35,89.5,1.51,1,2
0322-YINQP,1,masculino,0,0,0,1,1,0,dsl,1,0,0,0,0,0,mensal,1,boleto,48.55,48.55,1.62,1,3
0323-XWWTN,0,masculino,0,0,1,3,1,1,não,0,0,0,0,0,0,bienal,1,boleto,26.4,121.25,0.88,1,3
0324-BRPCJ,1,feminino,1,1,0,68,1,1,fibra óptica,0,1,0,0,1,1,mensal,1,débito online,100.2,6851.65,3.34,1,6
0325-XBFAC,1,masculino,0,0,0,8,1,0,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,94.7,740.3,3.16,1,5
0326-VDYXE,0,feminino,0,1,0,70,1,1,fibra óptica,0,0,1,0,1,1,anual,1,débito online,97.65,6982.5,3.26,1,6
0327-WFZSY,0,masculino,0,1,1,39,1,1,fibra óptica,0,0,1,0,1,1,anual,0,débito online,100.0,3835.55,3.33,1,6
0328-GRPMV,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,70.1,70.1,2.34,1,2
0329-GTIAJ,1,feminino,0,0,0,3,1,0,fibra óptica,0,1,0,1,1,1,mensal,1,débito online,97.9,315.3,3.26,1,6
0330-BGYZE,0,masculino,0,1,0,60,1,1,fibra óptica,0,1,1,0,1,1,anual,0,transferência (automática),102.5,6157.6,3.42,1,7
0330-IVZHA,1,feminino,0,1,0,5,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,débito online,69.95,330.15,2.33,1,2
0334-GDDSO,1,masculino,1,0,0,3,1,1,fibra óptica,0,1,0,0,0,0,mensal,1,débito online,81.35,233.7,2.71,1,4
0334-ZFJSR,0,feminino,0,1,0,55,1,1,dsl,1,1,0,1,0,0,anual,1,cartão (automático),66.05,3462.1,2.2,1,6
0336-KXKFK,0,masculino,0,0,0,72,0,0,dsl,1,0,1,1,1,1,bienal,1,cartão (automático),61.2,4390.25,2.04,1,6
0336-PIKEI,0,masculino,1,1,0,72,1,0,dsl,1,1,1,1,1,0,bienal,0,transferência (automática),74.4,5360.75,2.48,1,7
0337-CNPZE,1,feminino,0,0,0,41,1,1,fibra óptica,0,1,1,0,1,1,mensal,1,débito online,106.3,4443.45,3.54,1,7
0343-QLUZP,0,masculino,0,0,0,60,0,0,dsl,1,1,1,0,0,0,bienal,0,transferência (automática),39.6,2424.5,1.32,1,4
0345-HKJVM,1,feminino,0,0,0,6,1,0,fibra óptica,0,0,0,0,1,1,mensal,0,débito online,89.3,577.6,2.98,1,4
0345-XMMUG,0,feminino,0,1,0,46,1,1,fibra óptica,0,1,1,1,1,1,bienal,1,cartão (automático),108.9,4854.3,3.63,1,8
0347-UBKUZ,0,feminino,0,0,0,15,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.9,320.45,0.66,1,2
0348-SDKOL,1,feminino,0,1,0,58,1,1,fibra óptica,0,0,1,1,1,1,mensal,1,cartão (automático),102.1,5885.4,3.4,1,7
0354-VXMJC,0,masculino,0,1,1,23,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.6,426.65,0.65,1,2
0354-WYROK,1,feminino,1,1,1,31,1,0,fibra óptica,0,0,1,1,1,1,mensal,1,débito online,98.9,2911.3,3.3,1,6
0356-ERHVT,0,masculino,0,1,0,11,1,0,dsl,0,0,0,0,0,0,mensal,1,transferência (automática),45.9,521.9,1.53,1,2
0356-OBMAC,0,feminino,1,0,0,56,1,1,fibra óptica,0,1,1,1,1,0,bienal,1,transferência (automática),99.9,5706.3,3.33,1,7
0357-NVCRI,0,feminino,0,0,1,25,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),20.05,471.7,0.67,1,2
0361-HJRDX,0,feminino,0,0,0,68,0,0,dsl,1,1,1,1,1,1,bienal,0,cartão (automático),64.35,4539.6,2.14,1,7
0362-RAOQO,0,feminino,0,0,0,40,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.65,830.25,0.65,1,2
0362-ZBZWJ,1,masculino,0,0,0,36,1,1,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,84.9,3067.2,2.83,1,4
0363-QJVFX,1,masculino,0,0,0,32,1,1,fibra óptica,1,1,0,1,1,1,mensal,1,cartão (automático),108.15,3432.9,3.6,1,8
0363-SVHYR,0,masculino,0,1,1,71,1,1,dsl,1,1,1,1,1,1,bienal,0,transferência (automática),86.85,6263.8,2.9,1,9
0365-BZUWY,0,masculino,0,1,0,17,1,1,fibra óptica,0,1,1,0,1,1,mensal,1,débito online,102.55,1742.5,3.42,1,7
0365-GXEZS,0,masculino,0,1,0,18,1,0,fibra óptica,0,0,1,1,0,0,mensal,0,débito online,78.2,1468.75,2.61,1,4
0365-TRTPY,0,feminino,0,0,0,37,1,1,fibra óptica,1,1,1,0,0,0,mensal,0,transferência (automática),91.2,3382.3,3.04,1,6
0366-NQSHS,0,masculino,0,0,0,2,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.35,46.35,0.64,1,2
0369-ZGOVK,0,feminino,0,1,1,28,1,0,fibra óptica,0,0,0,0,0,0,anual,1,transferência (automática),70.4,1992.2,2.35,1,2
0373-AIVNJ,0,masculino,0,0,0,9,0,0,dsl,1,1,1,0,0,0,anual,0,boleto,39.55,373.0,1.32,1,4
0374-AACSZ,0,feminino,0,0,0,1,1,0,dsl,1,0,0,0,0,0,mensal,0,débito online,50.15,50.15,1.67,1,3
0374-FIUCA,0,masculino,0,1,0,65,1,0,não,0,0,0,0,0,0,bienal,1,cartão (automático),20.4,1414.45,0.68,1,2
0374-IOEGQ,0,feminino,0,0,0,3,1,0,dsl,0,0,0,0,0,0,mensal,0,débito online,44.6,122.7,1.49,1,2
0375-HVGXO,1,feminino,0,0,0,1,0,0,dsl,0,0,0,0,1,0,mensal,1,débito online,34.7,34.7,1.16,1,2
0376-OIWME,0,masculino,0,1,0,36,1,0,fibra óptica,1,0,0,0,1,1,mensal,1,débito online,93.6,3366.05,3.12,1,5
0376-YMCJC,1,masculino,0,0,0,23,1,1,fibra óptica,0,0,0,1,1,0,mensal,1,débito online,90.6,1943.2,3.02,1,5
0377-JBKKT,0,masculino,0,1,1,22,1,0,dsl,1,1,0,1,0,0,mensal,1,boleto,57.95,1271.8,1.93,1,5
0378-CJKPV,0,feminino,0,1,0,72,1,1,fibra óptica,1,1,1,1,1,1,bienal,0,cartão (automático),112.1,7965.95,3.74,1,9
0378-NHQXU,1,feminino,0,1,1,17,1,1,fibra óptica,0,0,1,0,1,0,mensal,0,débito online,88.25,1460.65,2.94,1,5
0378-TOVMS,1,feminino,0,0,0,3,1,0,fibra óptica,0,0,0,1,0,1,mensal,0,débito online,85.8,272.2,2.86,1,4
0378-XSZPU,1,masculino,0,1,0,58,1,0,dsl,1,1,1,0,0,0,anual,0,cartão (automático),60.3,3563.8,2.01,1,5
0379-DJQHR,0,masculino,0,1,1,67,1,0,dsl,1,1,1,0,1,1,bienal,0,cartão (automático),81.35,5398.6,2.71,1,7
0380-NEAVX,0,masculino,1,0,0,34,1,0,fibra óptica,0,1,1,0,1,1,anual,1,débito online,99.85,3343.15,3.33,1,6
0380-ZCSBI,0,masculino,0,0,0,10,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),20.0,198.7,0.67,1,2
0383-CLDDA,0,feminino,0,0,0,69,1,1,dsl,1,0,1,1,1,1,bienal,1,cartão (automático),85.35,5897.4,2.84,1,8
0384-LPITE,0,masculino,0,0,0,40,0,0,dsl,1,1,1,0,1,1,anual,0,cartão (automático),62.05,2511.55,2.07,1,6
0384-RVBPI,0,masculino,0,0,0,20,1,0,dsl,1,0,1,0,0,1,mensal,0,cartão (automático),64.4,1398.6,2.15,1,5
0386-CWRGM,0,feminino,0,1,1,46,1,0,não,0,0,0,0,0,0,bienal,0,boleto,19.4,967.85,0.65,1,2
0388-EOPEX,1,feminino,0,1,0,2,1,0,fibra óptica,1,0,0,0,0,0,mensal,1,débito online,74.4,139.4,2.48,1,3
0390-DCFDQ,1,feminino,1,1,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,boleto,70.45,70.45,2.35,1,2
0392-BZIUW,0,feminino,0,1,0,72,1,1,fibra óptica,1,0,1,0,1,1,bienal,1,cartão (automático),105.0,7589.8,3.5,1,7
0394-YONDK,0,masculino,0,1,1,70,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),25.15,1790.15,0.84,1,3
0396-HUJBP,0,feminino,0,0,0,2,1,0,não,0,0,0,0,0,0,mensal,0,boleto,19.3,44.4,0.64,1,2
0396-UKGAI,0,masculino,0,0,1,23,1,0,dsl,0,1,0,1,0,0,mensal,1,transferência (automática),55.3,1284.2,1.84,1,4
0396-YCHWO,0,masculino,0,1,0,36,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,95.4,3474.2,3.18,1,5
0397-GZBBC,1,masculino,1,1,0,59,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,transferência (automática),93.85,5574.75,3.13,1,5
0397-ZXWQF,0,masculino,0,0,0,67,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),20.5,1430.95,0.68,1,2
0401-WDBXM,0,masculino,0,1,1,72,1,1,fibra óptica,1,0,1,0,1,1,bienal,1,transferência (automática),105.55,7542.25,3.52,1,7
0402-CQAJN,1,feminino,0,0,0,37,1,1,fibra óptica,0,1,1,0,1,1,mensal,1,transferência (automática),101.9,3545.35,3.4,1,7
0402-OAMEN,0,feminino,0,1,1,72,1,1,não,0,0,0,0,0,0,bienal,0,transferência (automática),24.45,1709.1,0.82,1,3
0404-AHASP,0,masculino,0,1,0,72,1,0,não,0,0,0,0,0,0,bienal,0,cartão (automático),19.7,1421.9,0.66,1,2
0404-SWRVG,1,masculino,0,0,0,3,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,74.4,229.55,2.48,1,3
0406-BPDVR,1,feminino,1,1,0,54,1,1,fibra óptica,0,1,0,0,1,1,anual,1,cartão (automático),101.5,5373.1,3.38,1,6
0407-BDJKB,1,masculino,0,1,0,60,1,1,fibra óptica,0,1,1,0,1,0,mensal,1,débito online,95.75,5742.9,3.19,1,6
0409-WTMPL,0,feminino,0,1,0,58,1,1,fibra óptica,1,1,1,0,1,1,anual,1,cartão (automático),110.65,6526.65,3.69,1,8
0410-IPFTY,0,feminino,0,1,0,31,1,0,fibra óptica,0,1,0,0,0,1,mensal,1,transferência (automática),83.85,2674.15,2.8,1,4
0411-EZJZE,0,feminino,0,0,0,3,1,1,dsl,0,0,0,0,1,0,mensal,1,débito online,60.25,170.5,2.01,1,4
0412-UCCNP,0,masculino,0,0,0,55,1,0,dsl,1,0,1,1,0,0,bienal,1,débito online,59.2,3175.85,1.97,1,5
0415-MOSGF,1,feminino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mensal,0,boleto,44.4,44.4,1.48,1,2
0419-YAAPX,0,masculino,0,1,0,49,1,0,fibra óptica,0,1,0,0,1,0,mensal,1,cartão (automático),85.3,4297.95,2.84,1,4
0420-BWTPW,1,masculino,0,0,1,8,0,0,dsl,0,0,0,0,0,0,mensal,0,boleto,25.5,215.2,0.85,1,1
0420-HLGXF,0,feminino,1,0,0,39,1,1,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,99.75,4036.0,3.32,1,6
0420-TXVSG,0,masculino,0,1,0,66,1,1,dsl,1,1,1,0,0,0,bienal,1,cartão (automático),66.1,4428.45,2.2,1,6
0422-OHQHQ,0,feminino,0,1,1,15,1,0,não,0,0,0,0,0,0,anual,0,boleto,20.55,295.95,0.68,1,2
0422-UXFAP,0,feminino,0,1,0,51,1,1,fibra óptica,0,0,1,0,1,1,anual,1,débito online,98.85,4947.55,3.3,1,6
0423-UDIJQ,0,masculino,1,0,0,9,1,0,dsl,0,0,0,1,0,0,mensal,0,boleto,49.2,447.9,1.64,1,3
0426-TIRNE,1,feminino,0,0,0,1,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.9,20.9,0.7,1,2
0428-AXXLJ,0,masculino,0,0,0,25,1,0,não,0,0,0,0,0,0,anual,1,transferência (automática),19.5,516.3,0.65,1,2
0428-IKYCP,0,masculino,0,1,0,22,1,0,fibra óptica,0,0,1,0,1,0,mensal,1,transferência (automática),87.0,1850.65,2.9,1,4
0430-IHCDJ,0,masculino,0,0,0,15,1,1,dsl,0,0,0,0,0,0,mensal,1,débito online,49.0,749.25,1.63,1,3
0431-APWVY,1,feminino,0,1,1,28,1,0,fibra óptica,0,0,0,0,1,1,anual,1,transferência (automática),90.1,2598.95,3.0,1,4
0432-CAJZV,0,masculino,0,0,0,3,1,0,fibra óptica,0,0,0,0,1,1,mensal,0,boleto,90.7,237.65,3.02,1,4
0434-CSFON,0,feminino,0,1,0,47,1,1,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,100.5,4707.1,3.35,1,6
0436-TWFFZ,0,feminino,0,0,0,67,1,1,dsl,1,0,1,1,1,1,bienal,1,boleto,85.25,5714.2,2.84,1,8
0439-IFYUN,0,feminino,1,0,0,18,1,0,fibra óptica,0,1,0,0,0,0,mensal,1,débito online,74.7,1294.6,2.49,1,3
0440-EKDCF,0,masculino,0,1,0,62,1,0,dsl,0,1,1,1,0,0,bienal,1,cartão (automático),60.15,3753.2,2.0,1,5
0440-MOGPM,0,feminino,0,0,0,41,1,1,dsl,0,1,1,0,1,1,anual,1,débito online,80.55,3263.9,2.68,1,7
0440-QEXBZ,0,feminino,0,0,0,44,1,1,dsl,0,0,0,0,0,0,mensal,1,boleto,50.15,2139.1,1.67,1,3
0440-UEDAI,0,feminino,0,0,0,53,1,0,fibra óptica,0,1,1,1,0,1,anual,1,cartão (automático),94.45,5042.75,3.15,1,6
0442-TDYUO,0,masculino,0,1,0,48,1,0,não,0,0,0,0,0,0,bienal,1,boleto,20.05,1036.0,0.67,1,2
0442-ZXKVS,0,feminino,1,1,0,54,1,1,fibra óptica,1,1,1,1,1,1,anual,1,transferência (automática),115.6,6431.05,3.85,1,9
0447-BEMNG,1,feminino,0,1,0,48,0,0,dsl,1,0,1,0,0,1,mensal,1,transferência (automática),45.3,2145.0,1.51,1,4
0447-RXSGD,0,masculino,0,0,0,24,1,1,fibra óptica,0,1,0,0,1,1,mensal,1,transferência (automática),99.65,2404.85,3.32,1,6
0454-OKRCT,0,masculino,0,0,0,33,1,0,fibra óptica,0,1,0,1,0,0,bienal,0,transferência (automática),80.6,2651.1,2.69,1,4
0455-ENTCR,0,masculino,0,1,0,66,1,1,dsl,1,1,0,1,1,1,bienal,0,débito online,85.25,5538.35,2.84,1,8
0455-XFASS,0,feminino,0,1,1,3,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,69.55,200.2,2.32,1,2
0458-HEUZG,0,feminino,0,0,0,13,0,0,dsl,0,0,1,1,0,0,bienal,0,boleto,35.4,450.4,1.18,1,3
0459-SPZHJ,0,masculino,0,1,1,63,1,1,dsl,1,1,1,0,1,1,bienal,0,cartão (automático),83.5,5435.0,2.78,1,8
0461-CVKMU,1,feminino,0,1,1,23,1,0,fibra óptica,0,1,1,1,0,0,mensal,0,débito online,83.8,1900.25,2.79,1,5
0463-TXOAK,0,masculino,0,0,1,52,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),25.6,1334.5,0.85,1,3
0463-WZZKO,0,masculino,0,0,0,3,1,0,não,0,0,0,0,0,0,mensal,1,cartão (automático),20.75,67.1,0.69,1,2
0463-ZSDNT,0,masculino,0,0,0,10,1,0,dsl,0,0,0,0,0,1,mensal,1,transferência (automática),56.75,503.25,1.89,1,3
0464-WJTKO,0,feminino,0,1,1,72,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),20.1,1460.85,0.67,1,2
0468-YRPXN,0,masculino,0,0,0,29,1,0,fibra óptica,0,0,1,1,1,1,mensal,1,cartão (automático),98.8,2807.1,3.29,1,6
0471-ARVMX,0,feminino,1,1,0,62,1,1,fibra óptica,1,0,1,0,1,1,anual,1,débito online,104.85,6312.9,3.49,1,7
0471-LVHGK,1,masculino,0,1,0,41,1,1,dsl,0,0,1,0,1,1,anual,1,débito online,73.0,3001.2,2.43,1,6
0475-RIJEP,1,masculino,0,0,0,43,1,1,fibra óptica,0,1,0,0,0,0,mensal,1,débito online,77.85,3365.85,2.6,1,4
0479-HMSWA,0,feminino,0,0,1,26,1,0,fibra óptica,0,1,1,1,1,1,bienal,1,débito online,105.45,2715.3,3.52,1,7
0480-BIXDE,0,feminino,0,1,0,19,1,0,fibra óptica,0,0,1,0,1,1,mensal,1,débito online,96.8,1743.05,3.23,1,5
0480-KYJVA,0,feminino,0,1,1,72,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),24.25,1784.5,0.81,1,3
0481-SUMCB,0,feminino,1,0,0,45,1,1,fibra óptica,0,0,1,0,1,1,anual,1,transferência (automática),102.15,4735.35,3.4,1,6
0484-FFVBJ,0,masculino,0,0,0,32,1,0,dsl,0,0,0,0,1,1,anual,1,transferência (automática),64.85,2010.95,2.16,1,4
0484-JPBRU,0,masculino,0,0,0,41,1,1,não,0,0,0,0,0,0,mensal,1,transferência (automática),25.25,996.45,0.84,1,3
0485-ZBSLN,0,masculino,0,1,1,65,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),24.75,1715.1,0.82,1,3
0486-HECZI,1,masculino,0,1,0,55,1,1,fibra óptica,1,1,0,0,1,0,mensal,1,débito online,96.75,5238.9,3.22,1,6
0486-LGCCH,0,masculino,0,1,1,11,1,0,não,0,0,0,0,0,0,bienal,0,boleto,19.65,225.75,0.65,1,2
0487-CRLZF,0,feminino,0,0,0,49,1,0,dsl,0,0,1,1,1,1,bienal,1,transferência (automática),74.45,3721.9,2.48,1,6
0487-RPVUM,0,masculino,0,1,0,61,1,1,fibra óptica,1,0,1,1,1,0,mensal,0,transferência (automática),99.4,5943.65,3.31,1,7
0487-VVUVK,0,masculino,0,1,1,25,1,0,não,0,0,0,0,0,0,mensal,1,boleto,19.15,477.6,0.64,1,2
0488-GSLFR,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,69.5,69.5,2.32,1,2
0489-WMEMG,0,feminino,0,0,1,23,1,0,dsl,0,0,0,1,0,0,anual,1,débito online,49.45,1119.35,1.65,1,3
0491-KAPQG,0,masculino,0,0,0,21,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,73.7,1558.7,2.46,1,3
0495-RVCBF,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,79.7,79.7,2.66,1,3
0495-ZBNGW,1,masculino,1,1,0,5,1,1,fibra óptica,0,0,1,0,0,0,mensal,1,transferência (automática),79.9,343.95,2.66,1,4
0496-AHOOK,0,masculino,0,1,0,24,1,0,dsl,1,0,0,1,1,1,anual,0,transferência (automática),74.4,1712.9,2.48,1,6
0504-HHAPI,1,feminino,1,0,0,27,1,1,fibra óptica,0,0,1,0,0,1,mensal,0,cartão (automático),88.3,2467.75,2.94,1,5
0505-SPOOW,0,feminino,0,1,0,70,1,0,não,0,0,0,0,0,0,bienal,0,transferência (automática),19.8,1397.65,0.66,1,2
0506-LVNGN,1,feminino,1,0,0,5,1,0,fibra óptica,0,0,1,0,0,0,mensal,1,cartão (automático),75.55,349.65,2.52,1,3
0506-YLVKJ,0,masculino,0,1,1,46,1,0,não,0,0,0,0,0,0,bienal,1,boleto,20.2,917.45,0.67,1,2
0508-OOLTO,0,feminino,0,1,1,2,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,71.65,135.75,2.39,1,2
0508-SQWPL,0,feminino,0,1,1,57,1,0,não,0,0,0,0,0,0,bienal,1,transferência (automática),20.1,1087.7,0.67,1,2
0511-JTEOY,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,boleto,71.1,71.1,2.37,1,2
0512-FLFDW,0,feminino,1,1,0,60,1,1,fibra óptica,0,0,1,0,1,1,anual,1,cartão (automático),100.5,6029.0,3.35,1,6
0513-RBGPE,0,masculino,0,1,1,37,1,1,dsl,1,0,1,1,0,0,bienal,1,cartão (automático),62.8,2278.75,2.09,1,6
0515-YPMCW,1,masculino,0,0,1,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,1,boleto,70.45,70.45,2.35,1,2
0516-OOHAR,0,masculino,0,1,1,28,1,0,fibra óptica,0,1,1,0,1,1,anual,0,transferência (automática),100.35,2799.0,3.34,1,6
0516-QREYC,0,feminino,1,0,0,24,1,0,não,0,0,0,0,0,0,mensal,1,boleto,20.3,459.95,0.68,1,2
0516-UXRMT,0,feminino,0,0,0,62,1,1,fibra óptica,1,1,1,0,0,0,anual,1,débito online,92.05,5755.8,3.07,1,6
0516-VRYBW,1,feminino,0,0,1,18,1,0,não,0,0,0,0,0,0,anual,0,transferência (automática),20.15,390.85,0.67,1,2
0516-WJVXC,1,feminino,0,0,0,5,1,0,dsl,1,0,0,1,0,0,mensal,0,débito online,54.2,308.25,1.81,1,4
0519-DRGTI,0,feminino,0,1,1,20,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.35,442.6,0.68,1,2
0519-XUZJU,1,feminino,0,0,0,1,1,0,fibra óptica,0,0,0,0,0,0,mensal,0,boleto,70.75,70.75,2.36,1,2
0520-FDVVT,1,masculino,0,0,0,35,1,0,fibra óptica,0,1,1,0,1,1,anual,1,transferência (automática),102.35,3626.1,3.41,1,6
0523-VNGTF,0,feminino,1,0,0,52,0,0,dsl,0,1,1,1,1,0,mensal,1,débito online,50.5,2566.3,1.68,1,5
0524-IAVZO,1,feminino,0,1,0,30,1,1,fibra óptica,0,0,0,0,0,1,mensal,1,débito online,85.0,2624.25,2.83,1,4
0526-SXDJP,0,masculino,0,1,0,72,0,0,dsl,1,1,1,0,0,0,bienal,0,transferência (automática),42.1,2962.0,1.4,1,4
0529-ONKER,1,masculino,1,0,0,15,1,1,fibra óptica,0,0,0,0,0,0,mensal,0,débito online,75.65,1146.65,2.52,1,3
0530-IJVDB,0,masculino,0,0,1,70,1,1,fibra óptica,1,1,1,1,1,1,bienal,1,débito online,114.6,7882.5,3.82,1,9
0531-XBKMM,0,masculino,0,0,1,66,1,1,dsl,1,1,0,1,0,0,bienal,0,transferência (automática),65.7,4378.9,2.19,1,6
0531-ZZJWQ,0,masculino,1,1,0,55,1,1,fibra óptica,0,0,0,0,0,0,mensal,1,débito online,74.0,4052.4,2.47,1,3
0533-BNWKF,1,feminino,1,1,0,55,1,1,fibra óptica,0,1,1,0,0,0,mensal,1,débito online,85.45,4874.7,2.85,1,5
0533-UCAAU,0,masculino,1,1,0,57,1,1,dsl,0,1,1,0,1,0,anual,1,cartão (automático),71.1,4140.1,2.37,1,6
0536-ACXIP,0,feminino,0,1,0,72,1,1,fibra óptica,1,1,1,0,1,1,bienal,1,débito online,109.55,8165.1,3.65,1,8
0536-BGFMZ,0,feminino,0,1,0,28,1,0,não,0,0,0,0,0,0,mensal,0,boleto,20.5,563.05,0.68,1,2
0536-ESJEP,0,masculino,0,1,0,54,1,0,dsl,1,1,0,0,1,1,bienal,1,transferência (automática),74.55,4191.45,2.48,1,6
0537-QYZZN,0,masculino,1,1,1,24,1,1,fibra óptica,1,0,0,0,0,0,mensal,1,débito online,79.85,1857.75,2.66,1,4
0541-FITGH,0,feminino,0,1,0,2,1,0,dsl,1,0,0,0,0,1,mensal,1,boleto,62.15,113.1,2.07,1,4
0547-HURJB,0,masculino,0,0,1,12,1,0,não,0,0,0,0,0,0,mensal,0,cartão (automático),21.05,235.8,0.7,1,2
0549-CYCQN,0,masculino,1,0,0,51,1,1,fibra óptica,0,1,0,0,0,0,anual,1,transferência (automática),79.6,3974.7,2.65,1,4
0550-DCXLH,0,masculino,0,0,0,13,1,0,dsl,0,1,0,1,1,1,mensal,0,boleto,73.35,931.55,2.44,1,6
0556-FJEGU,0,masculino,0,0,0,58,1,0,dsl,0,1,1,1,1,0,bienal,0,transferência (automática),70.1,4048.95,2.34,1,6
0557-ASKVU,0,feminino,0,1,1,18,1,0,dsl,0,0,1,1,0,0,anual,1,cartão (automático),54.4,957.1,1.81,1,4
0559-CKHUS,0,feminino,0,1,0,29,1,0,não,0,0,0,0,0,0,bienal,1,boleto,19.55,521.8,0.65,1,2
0562-FGDCR,0,feminino,0,1,1,72,1,1,dsl,1,1,0,1,1,0,bienal,0,boleto,74.55,5430.65,2.48,1,7
0562-HKHML,0,masculino,0,1,1,71,1,1,não,0,0,0,0,0,0,bienal,0,cartão (automático),23.9,1626.4,0.8,1,3
0562-KBDVM,0,feminino,0,0,0,70,0,0,dsl,1,1,1,1,0,0,bienal,1,transferência (automática),44.6,3058.15,1.49,1,5
0564-JJHGS,1,masculino,0,0,0,9,1,1,fibra óptica,0,0,0,0,1,1,mensal,1,débito online,95.5,829.1,3.18,1,5
0564-MUUQK,0,feminino,0,1,1,20,1,1,fibra óptica,0,0,1,1,0,1,mensal,1,transferência (automática),95.5,1916.2,3.18,1,6
0565-IYCGT,1,masculino,0,0,0,69,1,1,dsl,1,1,1,1,0,1,anual,1,cartão (automático),78.6,5356.45,2.62,1,8
